district,state,year,month,rain_total,rain_avg,temp_avg,soil,urban,well_depth,aquifer_type,gw_delta,gw_delta_lag1,gw_delta_lag2,rain_total_lag1,rain_total_lag2,temp_avg_lag1
Yavatmal,maharashtra,2025.0,10.0,75.25,2.427419354838709,24.84903225806452,2,0,30.0,2,-1.124343108504399,1.0189076246334312,0.4291825268817204,353.09,372.9,26.449
Yavatmal,maharashtra,2025.0,11.0,3.8,0.1266666666666666,19.57633333333333,2,0,30.0,2,-0.7778029953917049,-1.124343108504399,1.0189076246334312,75.25,353.09,24.84903225806452
Yavatmal,maharashtra,2025.0,12.0,0.0,0.0,16.761290322580646,2,0,30.0,2,-0.63244018583043,-0.7778029953917049,-1.124343108504399,3.8,75.25,19.57633333333333
ahmedabad,gujarat,2024.0,5.0,7.069999999999999,0.2280645161290322,36.086129032258064,2,1,207.5,3,5.119574734607227,-1.0223559139784868,-1.6055274193548428,0.03,2.53,33.017
ahmedabad,gujarat,2024.0,6.0,110.14,3.6713333333333336,34.096666666666664,2,1,207.5,3,0.965891932059435,5.119574734607227,-1.0223559139784868,7.069999999999999,0.03,36.086129032258064
ahmedabad,gujarat,2024.0,7.0,246.88,7.963870967741935,29.62903225806452,2,1,207.5,3,4.70334086021505,0.965891932059435,5.119574734607227,110.14,7.069999999999999,34.096666666666664
ahmedabad,gujarat,2024.0,8.0,290.23,9.36225806451613,28.34741935483871,2,1,207.5,3,70.36145161290324,4.70334086021505,0.965891932059435,246.88,110.14,29.62903225806452
ahmedabad,gujarat,2024.0,9.0,235.7,7.856666666666666,27.709333333333333,2,1,207.5,3,53.29677419354839,70.36145161290324,4.70334086021505,290.23,246.88,28.34741935483871
ahmedabad,gujarat,2024.0,10.0,48.75000000000001,1.5725806451612905,27.4358064516129,2,1,207.5,3,0.0,53.29677419354839,70.36145161290324,235.7,290.23,27.709333333333333
ahmedabad,gujarat,2024.0,11.0,0.0,0.0,22.904666666666667,2,1,207.5,3,2.0,0.0,53.29677419354839,48.75000000000001,235.7,27.4358064516129
ahmedabad,gujarat,2024.0,12.0,0.01,0.0003225806451612,18.416451612903224,2,1,207.5,3,0.0,2.0,0.0,0.0,48.75000000000001,22.904666666666667
ahmedabad,gujarat,2025.0,1.0,0.0,0.0,20.08451612903226,2,1,207.5,3,0.0,0.0,2.0,0.01,0.0,18.416451612903224
ahmedabad,gujarat,2025.0,2.0,0.0,0.0,25.21857142857143,2,1,207.5,3,0.0,0.0,0.0,0.0,0.01,20.08451612903226
ahmedabad,gujarat,2025.0,3.0,0.0,0.0,29.633548387096774,2,1,207.5,3,0.0,0.0,0.0,0.0,0.0,25.21857142857143
ahmedabad,gujarat,2025.0,4.0,1.09,0.0363333333333333,34.05166666666666,2,1,207.5,3,0.0,0.0,0.0,0.0,0.0,29.633548387096774
ahmedabad,gujarat,2025.0,5.0,104.92,3.3845161290322583,32.476129032258065,2,1,207.5,3,0.0,0.0,0.0,1.09,0.0,34.05166666666666
ahmedabad,gujarat,2025.0,6.0,269.74,8.991333333333333,31.208,2,1,207.5,3,0.0,0.0,0.0,104.92,1.09,32.476129032258065
ahmedabad,gujarat,2025.0,7.0,198.37,6.3990322580645165,28.43387096774193,2,1,207.5,3,-5.444464285714285,0.0,0.0,269.74,104.92,31.208
ahmedabad,gujarat,2025.0,8.0,147.18,4.747741935483871,28.22483870967742,2,1,207.5,3,-0.991342165898618,-5.444464285714285,0.0,198.37,269.74,28.43387096774193
ahmedabad,gujarat,2025.0,9.0,167.97,5.599,27.59733333333333,2,1,207.5,3,-0.4987768817204303,-0.991342165898618,-5.444464285714285,147.18,198.37,28.22483870967742
ahmedabad,gujarat,2025.0,10.0,123.2,3.9741935483870967,26.03419354838709,2,1,207.5,3,-0.0684274193548386,-0.4987768817204303,-0.991342165898618,167.97,147.18,27.59733333333333
amreli,gujarat,2024.0,1.0,0.03,0.0009677419354838,20.94161290322581,2,0,60.0,3,-0.561854838709678,-0.5547903225806436,-2.4425000000000017,0.09,31.59,21.61806451612903
amreli,gujarat,2024.0,2.0,0.0,0.0,24.095172413793104,2,0,60.0,3,-3.362285873192436,-0.561854838709678,-0.5547903225806436,0.03,0.09,20.94161290322581
amreli,gujarat,2024.0,3.0,2.74,0.0883870967741935,27.26516129032258,2,0,60.0,3,-1.1526334816462749,-3.362285873192436,-0.561854838709678,0.0,0.03,24.095172413793104
amreli,gujarat,2024.0,4.0,0.52,0.0173333333333333,31.797,2,0,60.0,3,-1.7321854838709658,-1.1526334816462749,-3.362285873192436,2.74,0.0,27.26516129032258
amreli,gujarat,2024.0,5.0,11.57,0.3732258064516129,34.58806451612903,2,0,60.0,3,-3.3582177419354835,-1.7321854838709658,-1.1526334816462749,0.52,2.74,31.797
amreli,gujarat,2024.0,6.0,100.71,3.357,32.974333333333334,2,0,60.0,3,-0.7019489247311839,-3.3582177419354835,-1.7321854838709658,11.57,0.52,34.58806451612903
amreli,gujarat,2024.0,7.0,256.45,8.27258064516129,28.989032258064515,2,0,60.0,3,4.438077956989247,-0.7019489247311839,-3.3582177419354835,100.71,11.57,32.974333333333334
amreli,gujarat,2024.0,8.0,337.28000000000003,10.88,27.562258064516133,2,0,60.0,3,6.920564516129032,4.438077956989247,-0.7019489247311839,256.45,100.71,28.989032258064515
amreli,gujarat,2024.0,9.0,182.67,6.089,26.816666666666663,2,0,60.0,3,6.298107526881721,6.920564516129032,4.438077956989247,337.28000000000003,256.45,27.562258064516133
amreli,gujarat,2024.0,10.0,65.75,2.120967741935484,26.52290322580645,2,0,60.0,3,0.6506827956989247,6.298107526881721,6.920564516129032,182.67,337.28000000000003,26.816666666666663
amreli,gujarat,2024.0,11.0,0.0,0.0,22.494000000000003,2,0,60.0,3,0.7721505376344087,0.6506827956989247,6.298107526881721,65.75,182.67,26.52290322580645
amreli,gujarat,2024.0,12.0,0.0,0.0,17.904193548387095,2,0,60.0,3,-0.5609408602150538,0.7721505376344087,0.6506827956989247,0.0,65.75,22.494000000000003
amreli,gujarat,2025.0,1.0,0.0,0.0,20.36903225806452,2,0,60.0,3,-0.8134677419354837,-0.5609408602150538,0.7721505376344087,0.0,0.0,17.904193548387095
amreli,gujarat,2025.0,2.0,0.0,0.0,24.833214285714288,2,0,60.0,3,-0.9014544930875577,-0.8134677419354837,-0.5609408602150538,0.0,0.0,20.36903225806452
amreli,gujarat,2025.0,3.0,0.0,0.0,28.786451612903225,2,0,60.0,3,-0.9022551843317972,-0.9014544930875577,-0.8134677419354837,0.0,0.0,24.833214285714288
amreli,gujarat,2025.0,4.0,0.49,0.0163333333333333,32.88966666666666,2,0,60.0,3,-0.794548387096774,-0.9022551843317972,-0.9014544930875577,0.0,0.0,28.786451612903225
amreli,gujarat,2025.0,5.0,87.4,2.8193548387096774,32.11774193548387,2,0,60.0,3,-1.061661290322581,-0.794548387096774,-0.9022551843317972,0.49,0.0,32.88966666666666
amreli,gujarat,2025.0,6.0,299.29,9.976333333333336,30.381666666666668,2,0,60.0,3,-0.4824220430107528,-1.061661290322581,-0.794548387096774,87.4,0.49,32.11774193548387
amreli,gujarat,2025.0,7.0,166.06,5.356774193548387,27.7783870967742,2,0,60.0,3,0.9425833333333332,-0.4824220430107528,-1.061661290322581,299.29,87.4,30.381666666666668
amreli,gujarat,2025.0,8.0,143.61,4.63258064516129,27.436129032258066,2,0,60.0,3,0.5378494623655916,0.9425833333333332,-0.4824220430107528,166.06,299.29,27.7783870967742
amreli,gujarat,2025.0,9.0,161.37,5.379,26.743,2,0,60.0,3,0.2196230651069362,0.5378494623655916,0.9425833333333332,143.61,166.06,27.436129032258066
amreli,gujarat,2025.0,10.0,108.3,3.4935483870967743,25.436129032258066,2,0,60.0,3,0.1374481074481073,0.2196230651069362,0.5378494623655916,161.37,143.61,26.743
amreli,gujarat,2025.0,11.0,17.919999999999998,0.5973333333333333,21.247,2,0,60.0,3,-0.1296206349206352,0.1374481074481073,0.2196230651069362,108.3,161.37,25.436129032258066
amreli,gujarat,2025.0,12.0,0.72,0.0232258064516129,20.013870967741937,2,0,60.0,3,-0.0452999999999992,-0.1296206349206352,0.1374481074481073,17.919999999999998,108.3,21.247
anand,gujarat,2023.0,10.0,0.27,0.0087096774193548,27.1,2,0,50.0,3,-0.1166394557823129,0.0797930107526883,0.1281619442022668,200.91,21.11,28.287
anand,gujarat,2023.0,11.0,31.92,1.064,24.238,2,0,50.0,3,-0.687931165686614,-0.1166394557823129,0.0797930107526883,0.27,200.91,27.1
anand,gujarat,2023.0,12.0,2.34,0.0754838709677419,21.83774193548388,2,0,50.0,3,-0.3357424689494266,-0.687931165686614,-0.1166394557823129,31.92,0.27,24.238
anand,gujarat,2024.0,1.0,0.49,0.0158064516129032,20.60806451612904,2,0,50.0,3,-0.0476008880762699,-0.3357424689494266,-0.687931165686614,2.34,31.92,21.83774193548388
anand,gujarat,2024.0,2.0,0.0,0.0,24.197241379310345,2,0,50.0,3,0.0739599555061176,-0.0476008880762699,-0.3357424689494266,0.49,2.34,20.60806451612904
anand,gujarat,2024.0,3.0,2.12,0.0683870967741935,27.68483870967741,2,0,50.0,3,-0.0413793103448272,0.0739599555061176,-0.0476008880762699,0.0,0.49,24.197241379310345
anand,gujarat,2024.0,4.0,0.04,0.0013333333333333,32.694,2,0,50.0,3,-0.1523333333333334,-0.0413793103448272,0.0739599555061176,2.12,0.0,27.68483870967741
anand,gujarat,2024.0,5.0,5.220000000000001,0.1683870967741935,36.02,2,0,50.0,3,-0.5117466666666668,-0.1523333333333334,-0.0413793103448272,0.04,2.12,32.694
anand,gujarat,2024.0,6.0,108.97,3.632333333333333,34.342333333333336,2,0,50.0,3,-0.2281927272727273,-0.5117466666666668,-0.1523333333333334,5.220000000000001,0.04,36.02
anand,gujarat,2024.0,7.0,294.35,9.49516129032258,29.94806451612904,2,0,50.0,3,0.4525146627565979,-0.2281927272727273,-0.5117466666666668,108.97,5.220000000000001,34.342333333333336
anand,gujarat,2024.0,8.0,422.4,13.625806451612902,28.26483870967742,2,0,50.0,3,1.7082983870967745,0.4525146627565979,-0.2281927272727273,294.35,108.97,29.94806451612904
anand,gujarat,2024.0,9.0,279.17,9.305666666666667,27.69933333333333,2,0,50.0,3,0.2241513440860214,1.7082983870967745,0.4525146627565979,422.4,294.35,28.26483870967742
anand,gujarat,2024.0,10.0,30.15,0.9725806451612904,27.114516129032257,2,0,50.0,3,-0.4132077956989248,0.2241513440860214,1.7082983870967745,279.17,422.4,27.69933333333333
anand,gujarat,2024.0,11.0,0.0,0.0,22.448666666666668,2,0,50.0,3,-0.6141505376344087,-0.4132077956989248,0.2241513440860214,30.15,279.17,27.114516129032257
anand,gujarat,2024.0,12.0,0.02,0.0006451612903225,17.93,2,0,50.0,3,-0.4029139784946234,-0.6141505376344087,-0.4132077956989248,0.0,30.15,22.448666666666668
anand,gujarat,2025.0,1.0,0.0,0.0,19.55935483870968,2,0,50.0,3,0.0030666264697019,-0.4029139784946234,-0.6141505376344087,0.02,0.0,17.93
anand,gujarat,2025.0,2.0,0.0,0.0,24.0525,2,0,50.0,3,0.0855428648454346,0.0030666264697019,-0.4029139784946234,0.0,0.02,19.55935483870968
anand,gujarat,2025.0,3.0,0.0,0.0,28.94516129032258,2,0,50.0,3,0.0372039124668437,0.0855428648454346,0.0030666264697019,0.0,0.0,24.0525
anand,gujarat,2025.0,4.0,0.51,0.017,33.40266666666667,2,0,50.0,3,-0.2457410919540232,0.0372039124668437,0.0855428648454346,0.0,0.0,28.94516129032258
anand,gujarat,2025.0,5.0,110.59,3.567419354838709,32.832258064516125,2,0,50.0,3,-0.2329227011494254,-0.2457410919540232,0.0372039124668437,0.51,0.0,33.40266666666667
anand,gujarat,2025.0,6.0,291.76,9.725333333333332,31.104666666666667,2,0,50.0,3,0.5315977011494253,-0.2329227011494254,-0.2457410919540232,110.59,0.51,32.832258064516125
anand,gujarat,2025.0,7.0,257.17,8.295806451612904,28.381290322580647,2,0,50.0,3,1.2688687315634222,0.5315977011494253,-0.2329227011494254,291.76,110.59,31.104666666666667
anand,gujarat,2025.0,8.0,188.7,6.087096774193549,28.02741935483871,2,0,50.0,3,-0.1396440938822625,1.2688687315634222,0.5315977011494253,257.17,291.76,28.381290322580647
anand,gujarat,2025.0,9.0,183.48,6.116,27.463666666666665,2,0,50.0,3,-0.0334653784219003,-0.1396440938822625,1.2688687315634222,188.7,257.17,28.02741935483871
anand,gujarat,2025.0,10.0,115.12,3.713548387096776,25.72290322580645,2,0,50.0,3,0.0690336700336702,-0.0334653784219003,-0.1396440938822625,183.48,188.7,27.463666666666665
anand,gujarat,2025.0,11.0,16.849999999999998,0.5616666666666666,21.23433333333333,2,0,50.0,3,0.3720959595959596,0.0690336700336702,-0.0334653784219003,115.12,183.48,25.72290322580645
anand,gujarat,2025.0,12.0,0.0,0.0,19.65903225806452,2,0,50.0,3,0.0619444444444443,0.3720959595959596,0.0690336700336702,16.849999999999998,115.12,21.23433333333333
banaskantha,gujarat,2024.0,4.0,0.6100000000000001,0.0203333333333333,31.852666666666668,4,0,200.0,1,-0.0215609605911595,-0.0341379310344791,0.0322858731924498,9.59,0.12,26.57677419354839
banaskantha,gujarat,2024.0,5.0,2.93,0.094516129032258,35.983870967741936,4,0,200.0,1,-0.0293873152709238,-0.0215609605911595,-0.0341379310344791,0.6100000000000001,9.59,31.852666666666668
banaskantha,gujarat,2024.0,6.0,58.5,1.95,35.243,4,0,200.0,1,-0.0269519704433491,-0.0293873152709238,-0.0215609605911595,2.93,0.6100000000000001,35.983870967741936
banaskantha,gujarat,2024.0,7.0,160.15,5.166129032258064,31.751612903225805,4,0,200.0,1,-0.0180595238095122,-0.0269519704433491,-0.0293873152709238,58.5,2.93,35.243
banaskantha,gujarat,2024.0,8.0,319.07,10.29258064516129,29.248387096774195,4,0,200.0,1,-0.0075747126437022,-0.0180595238095122,-0.0269519704433491,160.15,58.5,31.751612903225805
banaskantha,gujarat,2024.0,9.0,174.73,5.824333333333333,27.68733333333333,4,0,200.0,1,0.1351724137931,-0.0075747126437022,-0.0180595238095122,319.07,160.15,29.248387096774195
banaskantha,gujarat,2024.0,10.0,14.57,0.47,27.516451612903225,4,0,200.0,1,0.0079856321839031,0.1351724137931,-0.0075747126437022,174.73,319.07,27.68733333333333
banaskantha,gujarat,2024.0,11.0,0.0,0.0,24.304,4,0,200.0,1,-0.0381785714285456,0.0079856321839031,0.1351724137931,14.57,174.73,27.516451612903225
banaskantha,gujarat,2024.0,12.0,0.75,0.0241935483870967,18.12741935483871,4,0,200.0,1,-0.0037746806039535,-0.0381785714285456,0.0079856321839031,0.0,14.57,24.304
banaskantha,gujarat,2025.0,1.0,0.01,0.0003225806451612,19.503870967741936,4,0,200.0,1,-0.0126037655113293,-0.0037746806039535,-0.0381785714285456,0.75,0.0,18.12741935483871
banaskantha,gujarat,2025.0,2.0,0.0,0.0,24.06714285714286,4,0,200.0,1,-0.0167167919799737,-0.0126037655113293,-0.0037746806039535,0.01,0.75,19.503870967741936
banaskantha,gujarat,2025.0,3.0,0.0,0.0,28.33258064516129,4,0,200.0,1,-0.0581912442395946,-0.0167167919799737,-0.0126037655113293,0.0,0.01,24.06714285714286
banaskantha,gujarat,2025.0,4.0,0.09,0.003,33.18933333333334,4,0,200.0,1,0.004131720430081,-0.0581912442395946,-0.0167167919799737,0.0,0.0,28.33258064516129
banaskantha,gujarat,2025.0,5.0,57.05,1.8403225806451613,34.30548387096774,4,0,200.0,1,-0.0003413978494677,0.004131720430081,-0.0581912442395946,0.09,0.0,33.18933333333334
banaskantha,gujarat,2025.0,6.0,119.19,3.973,32.458666666666666,4,0,200.0,1,0.0092580645161319,-0.0003413978494677,0.004131720430081,57.05,0.09,34.30548387096774
banaskantha,gujarat,2025.0,7.0,334.36,10.785806451612904,28.72903225806452,4,0,200.0,1,0.0367096774193669,0.0092580645161319,-0.0003413978494677,119.19,57.05,32.458666666666666
banaskantha,gujarat,2025.0,8.0,219.01,7.064838709677419,28.191290322580645,4,0,200.0,1,0.0087069892473152,0.0367096774193669,0.0092580645161319,334.36,119.19,28.72903225806452
banaskantha,gujarat,2025.0,9.0,122.37,4.079,27.376666666666665,4,0,200.0,1,0.0029999999999859,0.0087069892473152,0.0367096774193669,219.01,334.36,28.191290322580645
banaskantha,gujarat,2025.0,10.0,67.89,2.19,25.706451612903223,4,0,200.0,1,-0.017352150537647,0.0029999999999859,0.0087069892473152,122.37,219.01,27.376666666666665
banaskantha,gujarat,2025.0,11.0,6.05,0.2016666666666666,22.242,4,0,200.0,1,-0.0143910467412808,-0.017352150537647,0.0029999999999859,67.89,122.37,25.706451612903223
bharuch,gujarat,2024.0,1.0,0.32,0.0103225806451612,21.38967741935484,2,0,102.4,3,-0.224655913978494,0.509805339265851,-0.5862931034482761,1.95,36.47,22.69677419354839
bharuch,gujarat,2024.0,2.0,0.0,0.0,24.37034482758621,2,0,102.4,3,-0.4464425287356324,-0.224655913978494,0.509805339265851,0.32,1.95,21.38967741935484
bharuch,gujarat,2024.0,3.0,1.64,0.0529032258064516,27.471290322580646,2,0,102.4,3,-0.4681034482758619,-0.4464425287356324,-0.224655913978494,0.0,0.32,24.37034482758621
bharuch,gujarat,2024.0,4.0,0.04,0.0013333333333333,32.001,2,0,102.4,3,-0.4155172413793107,-0.4681034482758619,-0.4464425287356324,1.64,0.0,27.471290322580646
bharuch,gujarat,2024.0,5.0,3.94,0.1270967741935484,34.60709677419354,2,0,102.4,3,-0.2213793103448269,-0.4155172413793107,-0.4681034482758619,0.04,1.64,32.001
bharuch,gujarat,2024.0,6.0,122.93,4.097666666666666,32.882666666666665,2,0,102.4,3,0.4357758620689642,-0.2213793103448269,-0.4155172413793107,3.94,0.04,34.60709677419354
bharuch,gujarat,2024.0,7.0,417.28,13.460645161290325,29.416451612903224,2,0,102.4,3,1.7865833333333343,0.4357758620689642,-0.2213793103448269,122.93,3.94,32.882666666666665
bharuch,gujarat,2024.0,8.0,401.46,12.950322580645162,28.217741935483872,2,0,102.4,3,1.122932795698924,1.7865833333333343,0.4357758620689642,417.28,122.93,29.416451612903224
bharuch,gujarat,2024.0,9.0,358.44,11.948,28.01966666666667,2,0,102.4,3,0.4874838709677425,1.122932795698924,1.7865833333333343,401.46,417.28,28.217741935483872
bharuch,gujarat,2025.0,1.0,0.0,0.0,20.32709677419355,2,0,102.4,3,2.353127118644068,0.4874838709677425,1.122932795698924,358.44,401.46,28.01966666666667
bharuch,gujarat,2025.0,2.0,0.0,0.0,24.268214285714286,2,0,102.4,3,-1.041377118644068,2.353127118644068,0.4874838709677425,0.0,358.44,20.32709677419355
bharuch,gujarat,2025.0,3.0,0.0,0.0,28.48064516129032,2,0,102.4,3,-1.28675,-1.041377118644068,2.353127118644068,0.0,0.0,24.268214285714286
bharuch,gujarat,2025.0,4.0,0.88,0.0293333333333333,32.442,2,0,102.4,3,0.5998965517241381,-1.28675,-1.041377118644068,0.0,0.0,28.48064516129032
bharuch,gujarat,2025.0,5.0,111.1,3.583870967741935,31.614193548387096,2,0,102.4,3,3.8714963054187193,0.5998965517241381,-1.28675,0.88,0.0,32.442
bharuch,gujarat,2025.0,6.0,300.83,10.027666666666669,30.686333333333334,2,0,102.4,3,0.8841071428571429,3.8714963054187193,0.5998965517241381,111.1,0.88,31.614193548387096
bharuch,gujarat,2025.0,7.0,284.61,9.180967741935484,28.391935483870967,2,0,102.4,3,-6.523649122807018,0.8841071428571429,3.8714963054187193,300.83,111.1,30.686333333333334
bharuch,gujarat,2025.0,8.0,190.25,6.137096774193548,27.98548387096774,2,0,102.4,3,-0.3325421815408083,-6.523649122807018,0.8841071428571429,284.61,300.83,28.391935483870967
bharuch,gujarat,2025.0,9.0,207.34,6.911333333333333,27.72433333333333,2,0,102.4,3,-0.2784068264932955,-0.3325421815408083,-6.523649122807018,190.25,284.61,27.98548387096774
bharuch,gujarat,2025.0,10.0,138.53,4.468709677419355,26.53451612903226,2,0,102.4,3,1.3572358120005426,-0.2784068264932955,-0.3325421815408083,207.34,190.25,27.72433333333333
bharuch,gujarat,2025.0,11.0,17.24,0.5746666666666667,22.661,2,0,102.4,3,0.5868096872616322,1.3572358120005426,-0.2784068264932955,138.53,207.34,26.53451612903226
bhavnagar,gujarat,2024.0,1.0,0.19,0.0061290322580645,21.396451612903224,2,1,62.0,2,-1.0686290322580645,-1.3987338709677417,-0.7834166666666667,0.69,33.36,22.010967741935485
bhavnagar,gujarat,2024.0,2.0,0.0,0.0,24.75379310344828,2,1,62.0,2,-0.6291629588431604,-1.0686290322580645,-1.3987338709677417,0.19,0.69,21.396451612903224
bhavnagar,gujarat,2024.0,3.0,2.53,0.0816129032258064,28.19032258064516,2,1,62.0,2,-0.4905951056729698,-0.6291629588431604,-1.0686290322580645,0.0,0.19,24.75379310344828
bhavnagar,gujarat,2024.0,4.0,0.03,0.001,33.017,2,1,62.0,2,-0.2068790322580636,-0.4905951056729698,-0.6291629588431604,2.53,0.0,28.19032258064516
bhavnagar,gujarat,2024.0,5.0,7.069999999999999,0.2280645161290322,36.086129032258064,2,1,62.0,2,-0.4623951612903241,-0.2068790322580636,-0.4905951056729698,0.03,2.53,33.017
bhavnagar,gujarat,2024.0,6.0,110.14,3.6713333333333336,34.096666666666664,2,1,62.0,2,-0.2806881720430105,-0.4623951612903241,-0.2068790322580636,7.069999999999999,0.03,36.086129032258064
bhavnagar,gujarat,2024.0,7.0,246.88,7.963870967741935,29.62903225806452,2,1,62.0,2,3.472381720430107,-0.2806881720430105,-0.4623951612903241,110.14,7.069999999999999,34.096666666666664
bhavnagar,gujarat,2024.0,8.0,290.23,9.36225806451613,28.34741935483871,2,1,62.0,2,2.537983870967743,3.472381720430107,-0.2806881720430105,246.88,110.14,29.62903225806452
bhavnagar,gujarat,2024.0,9.0,235.7,7.856666666666666,27.709333333333333,2,1,62.0,2,0.0485510752688176,2.537983870967743,3.472381720430107,290.23,246.88,28.34741935483871
bhavnagar,gujarat,2024.0,10.0,48.75000000000001,1.5725806451612905,27.4358064516129,2,1,62.0,2,-0.5843575268817203,0.0485510752688176,2.537983870967743,235.7,290.23,27.709333333333333
bhavnagar,gujarat,2024.0,11.0,0.0,0.0,22.904666666666667,2,1,62.0,2,-1.07939247311828,-0.5843575268817203,0.0485510752688176,48.75000000000001,235.7,27.4358064516129
bhavnagar,gujarat,2024.0,12.0,0.01,0.0003225806451612,18.416451612903224,2,1,62.0,2,-1.3587526881720438,-1.07939247311828,-0.5843575268817203,0.0,48.75000000000001,22.904666666666667
bhavnagar,gujarat,2025.0,1.0,0.0,0.0,20.08451612903226,2,1,62.0,2,-0.7047580645161293,-1.3587526881720438,-1.07939247311828,0.01,0.0,18.416451612903224
bhavnagar,gujarat,2025.0,2.0,0.0,0.0,25.21857142857143,2,1,62.0,2,-0.564161866359445,-0.7047580645161293,-1.3587526881720438,0.0,0.01,20.08451612903226
bhavnagar,gujarat,2025.0,3.0,0.0,0.0,29.633548387096774,2,1,62.0,2,-1.0476123271889417,-0.564161866359445,-0.7047580645161293,0.0,0.0,25.21857142857143
bhavnagar,gujarat,2025.0,4.0,1.09,0.0363333333333333,34.05166666666666,2,1,62.0,2,-1.3397983870967725,-1.0476123271889417,-0.564161866359445,0.0,0.0,29.633548387096774
bhavnagar,gujarat,2025.0,5.0,104.92,3.3845161290322583,32.476129032258065,2,1,62.0,2,-0.7591532258064522,-1.3397983870967725,-1.0476123271889417,1.09,0.0,34.05166666666666
bhavnagar,gujarat,2025.0,6.0,269.74,8.991333333333333,31.208,2,1,62.0,2,0.2527365591397856,-0.7591532258064522,-1.3397983870967725,104.92,1.09,32.476129032258065
bhavnagar,gujarat,2025.0,7.0,198.37,6.3990322580645165,28.43387096774193,2,1,62.0,2,0.9924880952380946,0.2527365591397856,-0.7591532258064522,269.74,104.92,31.208
bhavnagar,gujarat,2025.0,8.0,147.18,4.747741935483871,28.22483870967742,2,1,62.0,2,0.2026785714285708,0.9924880952380946,0.2527365591397856,198.37,269.74,28.43387096774193
bhavnagar,gujarat,2025.0,9.0,167.97,5.599,27.59733333333333,2,1,62.0,2,0.4621904761904769,0.2026785714285708,0.9924880952380946,147.18,198.37,28.22483870967742
bhavnagar,gujarat,2025.0,10.0,123.2,3.9741935483870967,26.03419354838709,2,1,62.0,2,0.740940836940835,0.4621904761904769,0.2026785714285708,167.97,147.18,27.59733333333333
bhavnagar,gujarat,2025.0,11.0,20.09,0.6696666666666666,21.613,2,1,62.0,2,0.234011544011544,0.740940836940835,0.4621904761904769,123.2,167.97,26.03419354838709
chhota udaipur,gujarat,2023.0,10.0,0.01,0.0003225806451612,26.033870967741933,3,0,200.0,1,-1.7781666666666638,-2.504494623655916,-2.9295262096774195,278.7,40.0,27.1
chhota udaipur,gujarat,2023.0,11.0,34.95,1.165,23.88433333333333,3,0,200.0,1,-0.7923333333333353,-1.7781666666666638,-2.504494623655916,0.01,278.7,26.033870967741933
chhota udaipur,gujarat,2023.0,12.0,3.16,0.1019354838709677,21.86806451612903,3,0,200.0,1,-1.5538763440860208,-0.7923333333333353,-1.7781666666666638,34.95,0.01,23.88433333333333
chhota udaipur,gujarat,2024.0,1.0,0.61,0.0196774193548387,21.48451612903225,3,0,200.0,1,-0.6454838709677411,-1.5538763440860208,-0.7923333333333353,3.16,34.95,21.86806451612903
chhota udaipur,gujarat,2024.0,2.0,0.0,0.0,24.53586206896552,3,0,200.0,1,-0.3731340378198027,-0.6454838709677411,-1.5538763440860208,0.61,3.16,21.48451612903225
chhota udaipur,gujarat,2024.0,3.0,0.78,0.0251612903225806,27.801935483870967,3,0,200.0,1,2.085472747497221,-0.3731340378198027,-0.6454838709677411,0.0,0.61,24.53586206896552
chhota udaipur,gujarat,2024.0,4.0,1.92,0.064,32.64966666666667,3,0,200.0,1,13.888021505376344,2.085472747497221,-0.3731340378198027,0.78,0.0,27.801935483870967
chhota udaipur,gujarat,2024.0,5.0,7.0,0.2258064516129032,35.83032258064516,3,0,200.0,1,1.3170591397849467,13.888021505376344,2.085472747497221,1.92,0.78,32.64966666666667
chhota udaipur,gujarat,2024.0,6.0,122.35,4.078333333333333,33.478,3,0,200.0,1,-1.4745591397849456,1.3170591397849467,13.888021505376344,7.0,1.92,35.83032258064516
chhota udaipur,gujarat,2024.0,7.0,429.09,13.841612903225805,28.36967741935484,3,0,200.0,1,-5.433586021505377,-1.4745591397849456,1.3170591397849467,122.35,7.0,33.478
chhota udaipur,gujarat,2024.0,8.0,523.23,16.878387096774194,26.96258064516129,3,0,200.0,1,-3.533064516129034,-5.433586021505377,-1.4745591397849456,429.09,122.35,28.36967741935484
chhota udaipur,gujarat,2024.0,9.0,403.57,13.452333333333334,26.545,3,0,200.0,1,-2.117682795698922,-3.533064516129034,-5.433586021505377,523.23,429.09,26.96258064516129
chhota udaipur,gujarat,2024.0,10.0,40.44,1.304516129032258,26.38290322580645,3,0,200.0,1,-1.578446236559138,-2.117682795698922,-3.533064516129034,403.57,523.23,26.545
chhota udaipur,gujarat,2024.0,11.0,0.0,0.0,21.977666666666668,3,0,200.0,1,-0.9589704301075308,-1.578446236559138,-2.117682795698922,40.44,403.57,26.38290322580645
chhota udaipur,gujarat,2024.0,12.0,0.96,0.0309677419354838,19.600967741935484,3,0,200.0,1,-1.3135426829268295,-0.9589704301075308,-1.578446236559138,0.0,40.44,21.977666666666668
chhota udaipur,gujarat,2025.0,1.0,0.0,0.0,21.22322580645161,3,0,200.0,1,10.629846199746405,-1.3135426829268295,-0.9589704301075308,0.96,0.0,19.600967741935484
chhota udaipur,gujarat,2025.0,2.0,0.0,0.0,25.1625,3,0,200.0,1,4.2720225349603655,10.629846199746405,-1.3135426829268295,0.0,0.96,21.22322580645161
